timestamp,delay
2020-06-11T16:56:17.234834+00:00,0.14111878699623048
2020-06-11T16:56:18.711149+00:00,0.4757326969993301
2020-06-11T16:56:20.023983+00:00,0.31221340599586256
2020-06-11T16:56:21.562390+00:00,0.5376589599982253
2020-06-11T16:56:23.460158+00:00,0.8975742559996434
2020-06-11T16:56:25.343027+00:00,0.8825556009978754
2020-06-11T16:56:27.507880+00:00,1.1642176730019855
2020-06-11T16:56:29.681115+00:00,1.1730730130002485
2020-06-11T16:56:31.872104+00:00,1.1903296710006543
2020-06-11T16:56:34.071538+00:00,1.1984950059995754
2020-06-11T16:56:36.263999+00:00,1.191834112003562
2020-06-11T16:56:38.464484+00:00,1.1998376030023792
2020-06-11T16:56:40.648147+00:00,1.1829810659983195
2020-06-11T16:56:42.787835+00:00,1.1389125989953754
2020-06-11T16:56:44.987264+00:00,1.1988184829970123
2020-06-11T16:56:47.198181+00:00,1.2103065780029283
2020-06-11T16:56:48.956203+00:00,0.757429597004375
2020-06-11T16:56:49.957560+00:00,0.001184728003863711
2020-06-11T16:56:50.958229+00:00,-2.1129962988197803e-06
2020-06-11T16:56:51.958752+00:00,-0.0001703710004221648
